CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,Caste,ComplainantPhone
90105,101093074202690105,202690105,2026-07-18,100339,3074,1,1,3,302,1,17,2026-07-18 22:29:00,2026-07-18 23:20:00,2026-07-19 00:41:00,15.867921,74.509220,The complainant Dinesh Rao stated that unknown persons threatened him with a knife at the main road during the evening hours and robbed a mobile phone. The accused escaped on a black Pulsar motorcycle. A case has been registered and CCTV footage of the vicinity is being examined.,,
90106,101013008202690106,202690106,2026-07-17,100041,3008,1,2,4,401,1,2,2026-07-17 08:59:00,2026-07-17 14:15:00,2026-07-17 18:10:00,12.968933,77.565565,"The complainant Puneeth Setty reported that unknown persons induced him to part with funds on the promise of high returns and business partnership, and cheated him of two silver anklets and cash. The transactions occurred near HSR Layout PS during business hours. Documents have been seized and a case registered.",,
90107,101133109202690107,202690107,2026-07-17,100490,3109,1,2,4,402,1,26,2026-07-17 08:48:00,2026-07-17 10:02:00,2026-07-17 19:17:00,16.848787,75.649405,"The complainant Suresh Byadgi, on behalf of his firm near Vijayapura North PS, reported that the accused Sandeep Reddy entrusted with valuables and accounts dishonestly misappropriated a mobile phone and cash during the business hours. Records were secured for audit. A case of criminal breach of trust has been registered.",,
90194,101273200202690194,202690194,2026-07-21,100903,3200,1,2,6,601,1,54,2026-07-21 16:29:00,2026-07-21 16:42:00,2026-07-21 20:34:00,91.5,75.640508,"The complainant, SI Anand Desai of the jurisdictional station, reported that during the evening hours a mob armed with country-made pistols gathered at an apartment complex and indulged in rioting, damaging public property. Lathi-charge was resorted to and the mob dispersed. Cases have been registered against the identified persons.",,
90108,101013013202690108,202690108,2026-07-19,100060,3013,1,2,3,305,1,1,2026-07-19 13:30:00,2026-07-19 14:00:00,2026-07-19 16:41:00,12.933205,77.651886,"The complainant Jyothi Reddy reported theft of cash of Rs 42,000 from an apartment complex during the daytime. the accused Girish Jois and associates took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.",,
90109,301013004202690109,202690109,2026-07-19,100024,3004,3,2,8,802,1,1,2026-07-17 15:10:00,2026-07-17 17:10:00,2026-07-19 15:34:00,13.018169,77.619446,The complainant Shobha Swamy reported that the victim Srinivas Bhat was found dead at the bus stand vicinity during the daytime under circumstances suggesting an accidental fall. Inquest proceedings were conducted and the body was shifted for post-mortem examination. A UDR case has been registered pending final opinion.,,
90110,101013014202690110,202690110,2026-07-19,100064,3014,1,2,1,103,1,1,2026-07-19 13:31:00,2026-07-19 15:38:00,2026-07-19 19:18:00,12.962049,77.657371,The complainant Yogesh Jois stated that a quarrel at the market area during the evening hours escalated and the accused Umesh Shetty and associates assaulted the victim Darshan Rao with a wooden club causing grievous injuries. The injured was treated at the taluk hospital. A case has been registered against the accused.,,
90111,101273203202690111,202690111,2026-07-19,100914,3203,1,2,5,501,1,53,2026-07-17 14:17:00,2026-07-17 18:11:00,2026-07-19 11:37:00,15.377260,75.631215,"The complainant Savitha Bhat reported receiving an OTP fraud call claiming KYC expiry, following which an amount was fraudulently debited from his bank account. The fraudster kept the complainant engaged on the call during the business hours and obtained the OTP. The cyber cell has been alerted and the money trail is being traced.",,
90112,101013014202690112,202690112,2026-07-19,100063,3014,1,2,4,401,1,2,2026-07-19 14:48:00,2026-07-19 17:31:00,2026-07-19 21:58:00,12.967533,77.647697,"The complainant Nagaraj Reddy reported that unknown persons induced him to part with funds on the promise of high returns and business partnership, and cheated him of a gold chain of 25 grams and cash. The transactions occurred near Electronic City PS during business hours. Documents have been seized and a case registered.",,
90113,101253187202690113,202690113,2026-07-19,100845,3187,1,2,4,401,1,50,2026-07-19 16:14:00,2026-07-19 16:30:00,2026-07-19 20:15:00,12.696976,77.251593,"The complainant Mahesh Jois reported that the accused Manjunath Setty induced him to part with funds on the promise of high returns and business partnership, and cheated him of a mobile phone and cash. The transactions occurred near Ramanagara Extension PS during business hours. Documents have been seized and a case registered.",,
90114,101013004202690114,202690114,2026-07-16,100022,3004,1,2,3,305,1,1,2026-07-13 14:25:00,2026-07-13 19:52:00,2026-07-16 08:00:00,13.011539,77.596191,The complainant Darshan Jois reported theft of a gold mangalsutra from the old town lanes during the daytime. the accused Somashekar Angadi and associates took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.,,
90115,301103082202690115,202690115,2026-07-19,100372,3082,3,2,8,801,1,20,2026-07-19 16:27:00,2026-07-19 22:08:00,2026-07-19 23:03:00,16.150710,74.831453,The complainant Sudeep Shetty reported that the victim Anand Kumar left home near Belagavi District Rural PS during the daytime and has not returned since. Searches in hospitals and with relatives yielded no result. A missing person report has been registered and the description circulated to all units.,,
90116,101233170202690116,202690116,2026-07-16,100769,3170,1,2,5,501,1,45,2026-07-16 15:01:00,2026-07-16 17:10:00,2026-07-16 20:48:00,13.132081,78.220962,"The complainant Somashekar Angadi reported receiving loan-app threat messages, following which an amount was fraudulently debited from his bank account. The fraudster kept the complainant engaged on the call during the business hours and obtained the OTP. The cyber cell has been alerted and the money trail is being traced.",,
90117,101153121202690117,202690117,2026-07-16,100546,3121,1,2,2,202,1,29,2026-07-12 23:18:00,2026-07-13 00:27:00,2026-07-16 13:30:00,13.969328,75.417891,"The complainant Shivakumar Hiremath stated that her husband and in-laws subjected her to physical and mental cruelty at their residence near Shivamogga West PS over a prolonged period, including demands for additional dowry. She was treated for injuries after an incident during the daytime. A case has been registered.",,
90195,101013004201990195,201990195,2026-07-20,100024,3004,1,2,4,401,1,1,2026-07-20 16:58:00,2026-07-20 20:22:00,2026-07-20 22:20:00,13.014459,77.602684,"The complainant Nandini Jois reported that unknown persons induced him to part with funds on the promise of high returns and business partnership, and cheated him of a gold chain of 25 grams and cash. The transactions occurred near Jayanagar PS during business hours. Documents have been seized and a case registered.",,
90118,101313224202690118,202690118,2026-07-19,101010,3224,1,2,7,701,1,62,2026-07-19 17:02:00,2026-07-19 22:19:00,2026-07-20 01:15:00,15.359955,76.162558,"On credible information, the raiding party intercepted the accused Ganesh Rao at the market area during the evening hours and seized contraband ganja along with a two-wheeler without number plate used for transport. The complainant SI Yogesh Reddy of the detection staff lodged the report. Seizure was effected in the presence of panch witnesses.",,
90119,301013009202690119,202690119,2026-07-16,100044,3009,3,2,8,801,1,2,2026-07-14 07:47:00,2026-07-14 11:36:00,2026-07-16 06:43:00,12.962969,77.541548,The complainant Shobha Desai reported that the victim Mallikarjun Hiremath left home near Indiranagar PS during the daytime and has not returned since. Searches in hospitals and with relatives yielded no result. A missing person report has been registered and the description circulated to all units.,,
90120,101013013202690120,202690120,2026-07-16,100058,3013,1,1,1,102,1,1,2026-07-13 19:31:00,2026-07-14 00:59:00,2026-07-16 14:42:00,12.948100,77.629813,"On the statement of Lokesh Shetty, it is alleged that the accused Somashekar Bhat attacked the victim Thimmaiah Rao with a wooden club at a residential layout during the evening hours with intent to kill. The victim sustained serious injuries and was shifted to the government hospital. Investigation has been taken up.",,
90121,101013013202690121,202690121,2026-07-19,100060,3013,1,1,1,101,1,1,2026-07-19 21:05:00,2026-07-19 23:26:00,2026-07-20 01:29:00,12.933442,77.647211,The complainant Savitha Bhat reported that the victim Siddaraju Jois was assaulted with a iron rod at an apartment complex near KR Puram PS limits during the evening hours. The victim succumbed to injuries on the spot. the accused Shivakumar Jois and associates fled the scene and a case of murder has been registered. Inquest and scene-of-crime procedures were completed.,,
90122,101113095202690122,202690122,2026-07-16,100426,3095,1,2,5,502,1,21,2026-07-16 14:47:00,2026-07-16 19:45:00,2026-07-16 22:11:00,17.271118,76.849379,The complainant Santhosh Hegde reported that his identity documents and card credentials were misused by unknown persons after a courier-parcel scam call. Unauthorized transactions were noticed during the business hours. A case under the IT Act has been registered and the service provider has been notified.,,
90123,101013002202690123,202690123,2026-07-16,100015,3002,1,2,5,501,1,2,2026-07-14 08:38:00,2026-07-14 14:13:00,2026-07-16 07:52:00,12.995216,77.637252,"The complainant Kiran Jois reported receiving loan-app threat messages, following which an amount was fraudulently debited from his bank account. The fraudster kept the complainant engaged on the call during the business hours and obtained the OTP. The cyber cell has been alerted and the money trail is being traced.",,
90124,301013009202690124,202690124,2026-07-14,100043,3009,3,2,8,802,1,2,2026-07-14 19:26:00,2026-07-14 22:24:00,2026-07-15 01:40:00,12.964638,77.551973,The complainant Padma Murthy reported that the victim Rajesh Setty was found dead at an apartment complex during the daytime under circumstances suggesting an accidental fall. Inquest proceedings were conducted and the body was shifted for post-mortem examination. A UDR case has been registered pending final opinion.,,
90125,101063050202690125,202690125,2026-07-17,100227,3050,1,2,3,306,1,12,2026-07-15 00:39:00,2026-07-15 06:06:00,2026-07-17 18:52:00,12.924954,75.326868,The complainant Siddaraju Bhat reported that his vehicle parked at an apartment complex was stolen during the night hours. The lock appears to have been tampered by duplicate key entry. the accused Kiran Patil and associates are suspected to have escaped towards the highway. Vehicle details have been circulated to all check-posts.,,
90126,101133111202690126,202690126,2026-07-16,100499,3111,1,2,4,401,1,26,2026-07-14 08:07:00,2026-07-14 09:14:00,2026-07-16 06:55:00,16.772022,75.644472,"The complainant Manjunath Shetty reported that the accused Raghavendra Swamy induced him to part with funds on the promise of high returns and business partnership, and cheated him of two silver anklets and cash. The transactions occurred near Vijayapura Extension PS during business hours. Documents have been seized and a case registered.",,
90127,101313221202690127,202690127,2026-07-17,100997,3221,1,2,3,303,1,61,2026-07-15 01:06:00,2026-07-15 06:06:00,2026-07-17 17:15:00,15.375340,76.134964,"During the night hours, the house of the complainant Basavaraj Gowda at an apartment complex was broken open by window grill removal while the inmates were away. unknown persons committed theft of cash of Rs 42,000 and cash. The scene was inspected with the dog squad and fingerprint experts. Efforts are on to trace the accused who escaped on a grey Maruti Omni van.",,
90196,101183141202690196,202690196,2026-07-06,100634,3141,1,2,3,306,1,35,2026-07-06 00:59:00,2026-07-06 05:29:00,2026-07-06 19:15:00,12.9716,77.5946,The complainant Nandini Bhat reported that his vehicle parked at the bus stand vicinity was stolen during the night hours. The lock appears to have been tampered by window grill removal. unknown persons are suspected to have escaped towards the highway. Vehicle details have been circulated to all check-posts.,,
90128,101013001202690128,202690128,2026-07-16,100013,3001,1,2,3,305,1,1,2026-07-14 17:48:00,2026-07-14 23:38:00,2026-07-16 17:40:00,12.963670,77.617988,The complainant Jyothi Hegde reported theft of two silver anklets from the main road during the daytime. the accused Shankar Angadi took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.,,
90129,101013011202690129,202690129,2026-07-15,100053,3011,1,2,2,203,1,1,2026-07-12 18:41:00,2026-07-12 20:19:00,2026-07-15 18:31:00,12.913000,77.591509,The complainant Lakshmamma Swamy reported that the accused Mahesh Kulkarni outraged the modesty of the victim Rekha Hiremath at an apartment complex during the evening hours. The accused also hurled abuses when confronted by passers-by. A case has been registered and statements recorded.,,
90130,101183139202690130,202690130,2026-07-17,100624,3139,1,2,4,401,1,36,2026-07-14 12:52:00,2026-07-14 13:31:00,2026-07-17 16:00:00,13.034558,76.125281,"The complainant Shruthi Kulkarni reported that the accused Abhishek Setty and associates induced him to part with funds on the promise of high returns and business partnership, and cheated him of a gold mangalsutra and cash. The transactions occurred near Hassan Rural PS during business hours. Documents have been seized and a case registered.",,
90131,101263192202690131,202690131,2026-07-14,100867,3192,1,1,1,102,1,51,2026-07-14 12:42:00,2026-07-14 13:15:00,2026-07-14 14:42:00,16.306155,75.714361,"On the statement of Yogesh Byadgi, it is alleged that unknown persons attacked the victim Venkatesh Gowda with a machete at the old town lanes during the evening hours with intent to kill. The victim sustained serious injuries and was shifted to the government hospital. Investigation has been taken up.",,
90132,101013010202690132,202690132,2026-07-15,100048,3010,1,2,1,103,1,1,2026-07-14 19:07:00,2026-07-14 22:15:00,2026-07-15 09:12:00,12.919124,77.564715,The complainant Somashekar Patil stated that a quarrel at the old town lanes during the evening hours escalated and the accused Umesh Gowda assaulted the victim Suresh Byadgi with a machete causing grievous injuries. The injured was treated at the taluk hospital. A case has been registered against the accused.,,
90133,101013012202690133,202690133,2026-07-17,100056,3012,1,1,1,101,1,1,2026-07-14 17:24:00,2026-07-14 17:55:00,2026-07-17 20:46:00,12.952906,77.570416,The complainant Harish Byadgi reported that the victim Gayathri Rao was assaulted with a machete at the market area near Hebbal PS limits during the evening hours. The victim succumbed to injuries on the spot. the accused Shankar Swamy fled the scene and a case of murder has been registered. Inquest and scene-of-crime procedures were completed.,,
90134,101013006202690134,202690134,2026-07-16,100031,3006,1,2,3,303,1,1,2026-07-14 23:41:00,2026-07-15 06:41:00,2026-07-16 07:43:00,13.026116,77.518825,"During the night hours, the house of the complainant Pallavi Murthy at the market area was broken open by gas-cutter on the shutter while the inmates were away. the accused Ravi Naik committed theft of a gold chain of 25 grams and cash. The scene was inspected with the dog squad and fingerprint experts. Efforts are on to trace the accused who escaped on a grey Maruti Omni van.",,
90135,801013014202690135,202690135,2026-07-14,100063,3014,8,2,3,305,1,1,2026-07-14 12:55:00,2026-07-14 18:20:00,2026-07-14 20:46:00,12.950784,77.643861,The complainant Veeresh Hiremath reported theft of a mobile phone from the old town lanes during the daytime. the accused Kiran Naik and associates took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.,,
90136,101013013202690136,202690136,2026-07-15,100060,3013,1,2,5,501,1,1,2026-07-14 10:39:00,2026-07-14 15:45:00,2026-07-15 08:19:00,12.926818,77.635520,"The complainant Jyothi Shetty reported receiving a courier-parcel scam call, following which an amount was fraudulently debited from his bank account. The fraudster kept the complainant engaged on the call during the business hours and obtained the OTP. The cyber cell has been alerted and the money trail is being traced.",,
90137,101013010202690137,202690137,2026-07-16,100048,3010,1,1,1,101,1,1,2026-07-14 17:50:00,2026-07-14 19:31:00,2026-07-16 14:22:00,12.937571,77.552549,The complainant Padma Rao reported that the victim Siddaraju Hiremath was assaulted with a wooden club at the main road near Vijayanagar PS limits during the evening hours. The victim succumbed to injuries on the spot. the accused Padma Swamy fled the scene and a case of murder has been registered. Inquest and scene-of-crime procedures were completed.,,
90197,101073059202690197,202690197,07-07-2026,100267,3059,1,2,3,303,1,13,2026-07-07 03:17:00,2026-07-07 09:17:00,2026-07-07 12:40:00,15.371725,75.082333,"During the night hours, the house of the complainant Rekha Bhat at a residential layout was broken open by gas-cutter on the shutter while the inmates were away. the accused Shruthi Hiremath committed theft of a laptop bag with documents and cash. The scene was inspected with the dog squad and fingerprint experts. Efforts are on to trace the accused who escaped on a grey Maruti Omni van.",,
90138,101073063202690138,202690138,2026-07-14,100283,3063,1,2,6,601,1,13,2026-07-14 13:24:00,2026-07-14 13:57:00,2026-07-14 17:46:00,15.366692,75.126939,"The complainant, SI Shruthi Poojary of the jurisdictional station, reported that during the evening hours a mob armed with iron rods gathered at the old town lanes and indulged in rioting, damaging public property. Lathi-charge was resorted to and the mob dispersed. Cases have been registered against the identified persons.",,
90139,101013011202690139,202690139,2026-07-15,100052,3011,1,2,3,305,1,2,2026-07-14 08:53:00,2026-07-14 14:51:00,2026-07-15 08:55:00,12.925417,77.589475,The complainant Nandini Poojary reported theft of a gold mangalsutra from the main road during the daytime. the accused Puneeth Murthy and associates took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.,,
90140,101013009202690140,202690140,2026-07-14,100044,3009,1,2,5,501,1,2,2026-07-14 14:51:00,2026-07-14 18:28:00,2026-07-14 21:47:00,12.970565,77.535262,"The complainant Geetha Poojary reported receiving posing as fake police on beat duty, following which an amount was fraudulently debited from his bank account. The fraudster kept the complainant engaged on the call during the business hours and obtained the OTP. The cyber cell has been alerted and the money trail is being traced.",,
90141,101063050202690141,202690141,2026-07-15,100229,3050,1,2,3,306,1,11,2026-07-14 04:12:00,2026-07-14 06:58:00,2026-07-15 06:15:00,12.897886,75.298425,The complainant Abhishek Bhat reported that his vehicle parked at an apartment complex was stolen during the night hours. The lock appears to have been tampered by roof tile removal. the accused Basavaraj Rao are suspected to have escaped towards the highway. Vehicle details have been circulated to all check-posts.,,
90142,301093075202690142,202690142,2026-07-17,100342,3075,3,2,8,801,1,17,2026-07-15 13:19:00,2026-07-15 14:51:00,2026-07-17 10:53:00,15.876803,74.508047,The complainant Sowmya Murthy reported that the victim Vinay Rao left home near Belagavi East PS during the daytime and has not returned since. Searches in hospitals and with relatives yielded no result. A missing person report has been registered and the description circulated to all units.,,
90143,101253187202690143,202690143,2026-07-15,100844,3187,1,2,5,501,1,49,2026-07-13 17:52:00,2026-07-13 23:25:00,2026-07-15 13:49:00,12.712984,77.260686,"The complainant Shankar Angadi reported receiving loan-app threat messages, following which an amount was fraudulently debited from his bank account. The fraudster kept the complainant engaged on the call during the business hours and obtained the OTP. The cyber cell has been alerted and the money trail is being traced.",,
90144,101343247202690144,202690144,2026-07-17,101115,3247,1,2,5,501,1,67,2026-07-15 17:11:00,2026-07-15 19:55:00,2026-07-17 09:10:00,14.280101,76.375805,"The complainant Anand Swamy reported receiving a courier-parcel scam call, following which an amount was fraudulently debited from his bank account. The fraudster kept the complainant engaged on the call during the business hours and obtained the OTP. The cyber cell has been alerted and the money trail is being traced.",,
90145,101013012202690145,202690145,2026-07-15,100056,3012,1,2,3,305,1,2,2026-07-13 16:14:00,2026-07-13 22:03:00,2026-07-15 11:02:00,12.942131,77.599400,The complainant Roopa Hiremath reported theft of a gold mangalsutra from the old town lanes during the daytime. the accused Roopa Angadi took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.,,
90146,101013010202690146,202690146,2026-07-15,100051,3010,1,2,5,501,1,2,2026-07-13 14:00:00,2026-07-13 19:59:00,2026-07-15 14:14:00,12.933980,77.568296,"The complainant Santhosh Reddy reported receiving posing as bank staff for card renewal, following which an amount was fraudulently debited from his bank account. The fraudster kept the complainant engaged on the call during the business hours and obtained the OTP. The cyber cell has been alerted and the money trail is being traced.",,
90147,101093076202690147,202690147,2026-07-15,100345,3076,1,2,3,305,1,17,2026-07-13 14:04:00,2026-07-13 18:48:00,2026-07-15 19:24:00,15.870524,74.482027,"The complainant Divya Kumar reported theft of cash of Rs 42,000 from a residential layout during the daytime. the accused Srinivas Kulkarni took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.",,
90198,101263192202690198,202690198,2026-07-21,"1,00,871",3192,1,2,2,202,1,52,2026-07-21 16:52:00,2026-07-21 20:51:00,2026-07-21 21:55:00,16.270059,75.694127,"The complainant Divya Naik stated that her husband and in-laws subjected her to physical and mental cruelty at their residence near Bagalkot East PS over a prolonged period, including demands for additional dowry. She was treated for injuries after an incident during the daytime. A case has been registered.",,
90148,101013001202690148,202690148,2026-07-22,100011,3001,1,2,4,401,1,1,2026-07-20 11:20:00,2026-07-20 14:11:00,2026-07-22 19:09:00,12.977650,77.638191,"The complainant Savitha Reddy reported that unknown persons induced him to part with funds on the promise of high returns and business partnership, and cheated him of cash of Rs 42,000 and cash. The transactions occurred near Peenya PS during business hours. Documents have been seized and a case registered.",,
90149,101013002202690149,202690149,2026-07-22,100016,3002,1,2,3,303,1,2,2026-07-21 02:16:00,2026-07-21 11:16:00,2026-07-22 15:22:00,13.001417,77.627860,"During the night hours, the house of the complainant Divya Shetty at a residential layout was broken open by roof tile removal while the inmates were away. the accused Girish Naik D committed theft of cash of Rs 42,000 and cash. The scene was inspected with the dog squad and fingerprint experts. Efforts are on to trace the accused who escaped on a two-wheeler without number plate.",,
90150,101013002202690150,202690150,2026-07-23,100014,3002,1,2,5,501,1,1,2026-07-23 15:25:00,2026-07-23 17:26:00,2026-07-23 20:08:00,12.988955,77.638920,"The complainant Padma Reddy reported receiving loan-app threat messages, following which an amount was fraudulently debited from his bank account. The fraudster kept the complainant engaged on the call during the business hours and obtained the OTP. The cyber cell has been alerted and the money trail is being traced.",,
90151,301093073202690151,202690151,2026-07-23,100333,3073,3,2,8,801,1,17,2026-07-23 15:33:00,2026-07-23 20:50:00,2026-07-23 23:37:00,15.860896,74.524419,The complainant Shivakumar Bhat reported that the victim Manjunath Hegde left home near Belagavi North PS during the daytime and has not returned since. Searches in hospitals and with relatives yielded no result. A missing person report has been registered and the description circulated to all units.,,
90152,101013007202690152,202690152,2026-07-22,100035,3007,1,2,6,601,1,1,2026-07-21 04:25:00,2026-07-21 06:59:00,2026-07-22 12:13:00,12.983891,77.556778,"The complainant, SI Saraswathi Rao of the jurisdictional station, reported that during the evening hours a mob armed with iron rods gathered at an apartment complex and indulged in rioting, damaging public property. Lathi-charge was resorted to and the mob dispersed. Cases have been registered against the identified persons.",,
90153,101013006202690153,202690153,2026-07-22,100031,3006,1,2,3,305,1,1,2026-07-21 09:44:00,2026-07-21 13:28:00,2026-07-22 20:01:00,13.011670,77.557494,The complainant Bhagya Desai reported theft of two silver anklets from the market area during the daytime. unknown persons took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.,,
90154,101233170202690154,202690154,2026-07-23,100769,3170,1,2,3,305,1,45,2026-07-23 16:41:00,2026-07-23 19:56:00,2026-07-23 20:29:00,13.124071,78.254479,The complainant Darshan Naik reported theft of a gold chain of 25 grams from the market area during the daytime. the accused Ganesh Kulkarni and associates took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.,,
90155,101233175202690155,202690155,2026-07-23,100786,3175,1,2,2,202,1,45,2026-07-23 09:19:00,2026-07-23 13:48:00,2026-07-23 15:51:00,13.083653,78.130858,"The complainant Sowmya Hegde stated that her husband and in-laws subjected her to physical and mental cruelty at their residence near Kolar South PS over a prolonged period, including demands for additional dowry. She was treated for injuries after an incident during the daytime. A case has been registered.",,
90156,101073060202690156,202690156,2026-07-23,100273,3060,1,2,3,307,1,13,2026-07-23 08:45:00,2026-07-23 09:07:00,2026-07-23 12:59:00,15.382423,75.108917,"The complainant Veeresh Achar stated that while she was walking near the old town lanes during the night hours, the accused Anand Rao and associates riding a white autorickshaw snatched cash of Rs 42,000 from her neck and sped away. She sustained minor injuries in the incident. A case has been registered and rider details are being verified from CCTV.",,
90157,101253189202690157,202690157,2026-07-23,100852,3189,1,1,1,102,1,49,2026-07-23 10:06:00,2026-07-23 10:54:00,2026-07-23 21:14:00,12.635362,77.357956,"On the statement of Muniraju Patil, it is alleged that the accused Anitha Shetty and associates attacked the victim Pallavi Swamy with a knife at a residential layout during the evening hours with intent to kill. The victim sustained serious injuries and was shifted to the government hospital. Investigation has been taken up.",,
90199,101283205202690199,202690199,2026-07-21,100926,3205,1,2,3,305,1,56,2026-07-20 09:03:00,2026-07-20 14:40:00,2026-07-21 20:36:00,14.880176,75.427359,"The complainant Deepa Desai reported theft of cash of Rs 42,000 from an apartment complex during the daytime. unknown persons took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.",X,
90158,101143114202690158,202690158,2026-07-23,100514,3114,1,2,3,305,1,28,2026-07-23 07:05:00,2026-07-23 12:17:00,2026-07-23 15:20:00,14.491003,76.006381,"The complainant Mallikarjun Reddy reported theft of cash of Rs 42,000 from the main road during the daytime. unknown persons took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.",,
90159,101013001202690159,202690159,2026-07-22,100013,3001,1,2,5,501,1,1,2026-07-21 15:09:00,2026-07-21 15:44:00,2026-07-22 13:03:00,12.962870,77.644166,"The complainant Chandrashekar Kumar reported receiving loan-app threat messages, following which an amount was fraudulently debited from his bank account. The fraudster kept the complainant engaged on the call during the business hours and obtained the OTP. The cyber cell has been alerted and the money trail is being traced.",,
90160,101033027202690160,202690160,2026-07-23,100125,3027,1,2,3,306,1,6,2026-07-23 01:18:00,2026-07-23 04:58:00,2026-07-23 20:36:00,12.302307,76.610314,The complainant Vani Shetty reported that his vehicle parked at the main road was stolen during the night hours. The lock appears to have been tampered by roof tile removal. unknown persons are suspected to have escaped towards the highway. Vehicle details have been circulated to all check-posts.,,
90161,101013009202690161,202690161,2026-07-23,100046,3009,1,2,4,401,1,2,2026-07-23 12:22:00,2026-07-23 15:59:00,2026-07-23 18:41:00,12.968414,77.545494,"The complainant Dinesh Hegde reported that the accused Suresh Hiremath and associates induced him to part with funds on the promise of high returns and business partnership, and cheated him of a gold mangalsutra and cash. The transactions occurred near Indiranagar PS during business hours. Documents have been seized and a case registered.",,
90162,101013003202690162,202690162,2026-07-23,100017,3003,1,2,3,306,1,2,2026-07-22 23:23:00,2026-07-23 03:39:00,2026-07-23 11:20:00,12.984383,77.624843,The complainant Asha Reddy reported that his vehicle parked at the bus stand vicinity was stolen during the night hours. The lock appears to have been tampered by lock-breaking with an iron rod. unknown persons are suspected to have escaped towards the highway. Vehicle details have been circulated to all check-posts.,,
90163,101013004202690163,202690163,2026-07-23,100021,3004,1,2,2,203,1,1,2026-07-22 22:46:00,2026-07-23 04:09:00,2026-07-23 11:19:00,13.005099,77.597490,The complainant Krishnappa Jois reported that unknown persons outraged the modesty of the victim Manjula Swamy at the bus stand vicinity during the evening hours. The accused also hurled abuses when confronted by passers-by. A case has been registered and statements recorded.,,
90164,101013012202690164,202690164,2026-07-23,100057,3012,1,2,3,305,1,1,2026-07-22 20:16:00,2026-07-22 21:02:00,2026-07-23 20:40:00,12.941434,77.599739,The complainant Gopal Reddy reported theft of two silver anklets from the main road during the daytime. the accused Mahesh Desai and associates took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.,,
90165,101013009202690165,202690165,2026-07-23,100046,3009,1,2,5,501,1,2,2026-07-22 20:53:00,2026-07-22 22:19:00,2026-07-23 20:21:00,12.962862,77.537096,"The complainant Kiran Rao reported receiving loan-app threat messages, following which an amount was fraudulently debited from his bank account. The fraudster kept the complainant engaged on the call during the business hours and obtained the OTP. The cyber cell has been alerted and the money trail is being traced.",,
90166,301013006202690166,202690166,2026-07-23,100030,3006,3,2,8,802,1,1,2026-07-23 16:42:00,2026-07-23 17:44:00,2026-07-23 20:27:00,13.018122,77.567344,The complainant Deepa Poojary reported that the victim Meena Hiremath was found dead at a residential layout during the daytime under circumstances suggesting an accidental fall. Inquest proceedings were conducted and the body was shifted for post-mortem examination. A UDR case has been registered pending final opinion.,,
90167,101143116202690167,202690167,2026-07-23,100522,3116,1,2,3,305,1,28,2026-07-23 17:01:00,2026-07-23 17:37:00,2026-07-23 21:02:00,14.467067,75.849806,The complainant Manjula Hiremath reported theft of a gold mangalsutra from the market area during the daytime. the accused Yogesh Swamy and associates took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.,,
90200,101183143202690200,202690200,2026-07-06,100641,3143,1,1,3,302,1,35,2026-07-05 23:40:00,2026-07-06 05:08:00,2026-07-06 21:22:00,12.905496,76.151579,The complainant Lakshmamma Setty stated that unknown persons threatened him with a wooden club at the market area during the evening hours and robbed a mobile phone. The accused escaped on a white autorickshaw. A case has been registered and CCTV footage of the vicinity is being examined.,,9876543210
90168,101233173202690168,202690168,2026-07-06,100780,3173,1,2,3,305,1,45,2026-07-06 13:03:00,2026-07-06 16:06:00,2026-07-06 19:43:00,13.173306,78.055777,The complainant Basavaraj Kumar reported theft of two silver anklets from the bus stand vicinity during the daytime. the accused Dinesh Achar took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.,,
90169,101093075202690169,202690169,2026-07-06,100341,3075,1,1,3,302,1,17,2026-07-06 14:06:00,2026-07-06 16:49:00,2026-07-06 21:21:00,15.867477,74.506807,The complainant Vani Kulkarni stated that the accused Manjula Shetty threatened him with a knife at a residential layout during the evening hours and robbed a gold chain of 25 grams. The accused escaped on a black Pulsar motorcycle. A case has been registered and CCTV footage of the vicinity is being examined.,,
